날짜,제목,조회,공감,비공감
2023.04.28 23:07,요기회장 500억번거 자사주매입하면,240,3,0
2023.04.28 23:06,무차입 공매도도 못잡아내면서,157,1,0
2023.04.28 23:31,[삭제된 게시물의 답글]대주주 매도가 호재일수도 ,111,0,0
2023.04.28 23:00,거래량이  밑에서 손바뀜했고,231,11,1
2023.04.28 22:59,덕양산업 패느라 난 일찍 나왔다..,155,0,0
2023.04.28 22:57,이미 5천 투자한 개미가 1250되었는데,230,5,0
2023.04.28 22:52,[단독]국내 서브컬처 게임 흥행...한·중·일 수출예정,123,0,0
2023.04.28 22:45,대주주 리스크 걱정도 해라...,341,7,1
2023.04.28 22:37,여그가 그 댄민국 찌질 연기 1인자,125,0,0
2023.04.28 22:31,국짐당 지지자들은 머가리가 똥이라 좋겠다~ㅋㅋㅋ,186,14,5
2023.04.28 22:26,스윙매매로 꾸준히 수익낼 수 있나요?,123,0,0
2023.04.28 22:24,원상 복귀!,250,2,0
2023.04.28 22:19,판게 잘못인가?,270,1,0
2023.04.28 22:16,주가상승에 신용잔고가 문재가,174,0,0
2023.04.28 22:14,하한가매수,276,0,0
2023.04.28 22:05,52주,179,5,0
2023.04.28 21:57,회장 주가조작했네,217,5,0
2023.04.28 21:53,주가 조작 놀이터...,138,1,2
2023.04.28 21:17,월요일  풀매수,502,4,2
2023.04.28 21:18,월요일  풀매수,211,2,0
2023.04.28 21:27,월요일  풀매수,170,2,0
2023.04.28 21:30,월요일  풀매수,152,3,1
2023.04.28 21:38,[삭제된 게시물의 답글]일단 주가 조작이든 아니든간에,123,1,0
2023.04.28 21:10,선동.,226,7,1
2023.04.28 21:08,우짜노...,190,1,2
2023.04.28 21:33,우짜노...,100,0,1
2023.04.28 20:57,김익래뿐 아니다… 김영민 서울가스 회장도 ‘주가조작 발각 4영업일 전’ 대량 매도,381,3,0
2023.04.28 20:56,형들 지랄하고 자빠졌네. 지랄동생 왔다~ㅎ,236,3,0
2023.04.28 20:52,저평가 종목 널림..예를들면,268,1,0
2023.04.28 20:43,너무 위,229,0,2
2023.04.28 20:36,주식매수가?파생상품 갔다...헐,239,6,1
2023.04.28 20:32,대주주가,220,2,0
2023.04.28 20:29,서울가스 설명,295,0,0
2023.04.28 20:24,ㅎ,128,0,0
2023.04.28 20:17,서울가스 대성홀딩스  다우데이타,358,5,0
2023.04.28 20:03,아무리 그래도 per 36배는 선넘었지,201,1,0
2023.04.28 20:01,연기금 손실 1400억 ... ,289,3,0
2023.04.28 20:00,기관개인  ,139,0,0
2023.04.28 19:59,주가   조작     손목아지    자르는 법,126,0,0
2023.04.28 19:58,살사람들 많습니다,228,9,0
2023.04.28 19:55,서울가스 회장님 ,211,7,0
2023.04.28 19:55,배당금보면,223,7,0
2023.04.28 19:49,진짜....,160,2,1
2023.04.28 19:38,해지면 해뜬다.떨어지면 오르는법.,155,1,2
2023.04.28 19:35,"주말, 월요일 문다지 마라...",155,0,2
2023.04.28 19:26,덕분에,142,0,1
2023.04.28 19:25,푸~~~근하네ㅋㅋㅋㅋㅋㅋ,237,6,2
2023.04.28 19:18,개미 무덤,195,3,2
2023.04.28 19:11,반대매매 날리고,219,3,3
2023.04.28 19:03,곧정지야 ,222,2,5
2023.04.28 18:59,적정가.,420,15,5
2023.04.28 18:55,개인들만산다!,252,3,1
2023.04.28 18:44,뉴스 떳네요. 화요일 어찌될지...,648,7,5
2023.04.28 18:43,화요일이 궁금해집니다. 우상향이나.좌하락이냐,301,6,0
2023.04.28 18:36,겁나게  ,195,0,0
2023.04.28 18:35,솔직히 폭등 없었으면,310,3,4
2023.04.28 18:34,"기관,외인놈들 금일장 손절 ㅋㅋㅋ",303,4,0
2023.04.28 18:31,주가조작  세태반영 원위치 주가 제자리간다,197,5,0
2023.04.28 18:21,임창정 out,453,12,0
2023.04.28 18:19,주가조작을 하기전 단가가 얼만가요. ,478,2,0
2023.04.28 18:18,"이복현 금감원장 “SG증권發 폭락 사태, 지위고하 막론 엄정 조사”",410,10,3
2023.04.28 18:16,마법.,164,4,1
2023.04.28 18:07,주가 조작 세력.,195,4,1
2023.04.28 18:05,작전세력이 대주주양해없이 조작한다고??,210,4,0
2023.04.28 18:04,이건 대주주가 팔아도 상관없어,165,0,0
2023.04.28 18:21,[삭제된 게시물의 답글]근로자의날도 장이 열리나요?,98,0,1
2023.04.28 17:54,공포의 화요일,432,4,2
2023.04.28 17:52,상한가에 못팔아서 아쉽네,194,2,0
2023.04.28 17:50,생쇼를 하네. 벼룩 간빼먹는 시외장난질 재미가 솔솔,151,0,0
2023.04.28 17:46,대성홀딩스는 시간외 하락하냐.대주주 안팔았는데,214,0,0
2023.04.28 17:46,"팔아서 수익보고, 조용한 놈... 그놈이 범인이다.,",166,0,0
2023.04.28 17:45,기다리면 50만원 온다,317,6,3
2023.04.28 17:42,평단  40만원  넘는데,189,0,1
2023.04.28 17:38,2022년도 최저가16만까지 갈꺼니 기다리세요,270,2,0
2023.04.28 17:31,누가 대장이냐,277,1,0
2023.04.28 17:30,삼천리는 가는데. 가스는 뭐하냐,237,0,0
2023.04.28 17:29,비상 비상,141,0,0
2023.04.28 17:28,반은 익절ㅎㅎ,112,0,0
2023.04.28 17:27,어떻게 50억이 12억이 되었지 몇일사이에,209,0,0
2023.04.28 17:24,거래정지 좀 시켜라,186,1,0
2023.04.28 17:16,무기한 공매도,212,1,0
2023.04.28 17:13,난 삼천리로 갈아탐 안뇽~,252,2,0
2023.04.28 17:12,김익래뿐 아니다… 김영민 서울가스 회장도 ‘주가조작 발각 4영업일 전’ 대량 매도,227,0,0
2023.04.28 17:05,삼천리보다    못  오른  서울가스  입니다,192,1,0
2023.04.28 17:03,평단 10이다.,144,0,0
2023.04.28 17:02,275000까진 가지,197,5,0
2023.04.28 17:02,유통주식수를 보면,189,1,0
2023.04.28 17:01,삼천리 다시 올리네. 시간외 장난 염병질하네,112,0,0
2023.04.28 17:01,시외 장난 심하네..,152,2,0
2023.04.28 16:59,주식좀하는사람들,122,0,0
2023.04.28 16:58,어떻게 똑같냐. 짜고 고스톱 같다. 삼천리도 하방이야,161,2,0
2023.04.28 16:58,개미들,93,0,0
2023.04.28 16:57,무진장 흔들어대네...,193,2,0
2023.04.28 16:52,시외 폭락중,309,3,1
2023.04.28 16:52,"109,900원 만주 매수한 주주 입니다 ...",342,3,2
2023.04.28 16:49,대주주매도,256,2,0
2023.04.28 16:48,따라가야지,104,0,0
2023.04.28 16:47,대성도 시외 상한가 갈듯한데?,129,0,0
2023.04.28 16:44,김익래뿐 아니다… 김영민 서울가스 회장도 ‘주가조작 발각 4영업일 전’ 대량 매도,186,2,0
2023.04.28 16:42,장중 상근처 갔잔아. 시간외 상이다,188,0,1
2023.04.28 16:38,반등은?,117,0,1
2023.04.28 16:37,공포에사라,149,2,1
2023.04.28 16:36,조조파티,96,0,0
2023.04.28 16:36,스벌 회장 ..삼천리로 간다,121,0,1
2023.04.28 16:36,18만원에 ,153,1,0
2023.04.28 16:35,서울가스 내부자료 확인했습니다…,166,0,1
2023.04.28 16:33,야수의 심장으로 1300 꺼억,98,0,0
2023.04.28 16:21,삼천리 시외 상치겠네 상 6%남았다,293,0,1
2023.04.28 16:19,살려주세요...,228,2,2
2023.04.28 16:17,8개 종목중 ㅡ,311,2,4
2023.04.28 16:16,존버는?,142,2,0
2023.04.28 16:16,어제미장폭등 오늘밤 폭락,139,1,0
2023.04.28 16:15,개스 샌다야,111,1,0
2023.04.28 16:13,김영민서울가스사장,372,7,2
2023.04.28 16:12,300주로 1.3%나 빠지네,198,2,1
2023.04.28 16:08,시외 279주로 1.88%나 내려가네 ㅋㅋ,150,3,0
2023.04.28 16:03,앞으로의 전망,156,0,1
2023.04.28 15:56,거래정지,524,3,4
2023.04.28 15:53,기타법인,217,1,1
2023.04.28 15:47,개미싹쓸이ㅋㅋㅋㅋㅋㅋㅋ,453,3,3
2023.04.28 15:43,느낌온다,229,0,0
2023.04.28 15:42,월요일 주가예상,393,0,2
2023.04.28 15:42,아 이거 다음주에 6만원 가는 그림이 아니네요?,171,0,0
2023.04.28 16:04,아 이거 다음주에 6만원 가는 그림이 아니네요?,63,0,1
2023.04.28 15:39,삼천리는 마지막까지 끌어올리는데,174,1,1
2023.04.28 15:38,외인 먹튀 성공이네,136,0,1
2023.04.28 15:37,물량 반도 안팔았단다.,262,3,2
2023.04.28 15:37,사람이 왜 극단적인선택하는지알거같다,196,3,0
2023.04.28 15:34,그럼 이제 창정이형,156,0,0
2023.04.28 15:33,낼은 졸라리 후달리것다,223,0,2
2023.04.28 15:32,PER 36배 동종 업계 중 최고 고가 수준,151,0,3
2023.04.28 15:30,나름 저점매수 고점매도 성공이군,203,3,1
2023.04.28 15:27,소주한잔,147,1,0
2023.04.28 15:26,유사투자자문.리딩방.전문가 다 사기입니다.,124,3,0
2023.04.28 15:26,집중 매수다,170,5,0
2023.04.28 15:25,야수의 심장에 사서,183,1,0
2023.04.28 15:24,창정이형 고마워,240,3,0
2023.04.28 15:23,매수는 ,101,0,1
2023.04.28 15:22,세력들 나가려면 최소한 25만원은 띄우면서,214,3,0
2023.04.28 15:18,기대감 오냐??ㅋㅋ,163,0,0
2023.04.28 15:17,3시27분  조심하세요,176,3,1
2023.04.28 15:15,주가가 와이러노,138,1,0
2023.04.28 15:14,"결국에 피해자 모임 카페 개설되었습니다.,,,네이버카페",170,3,0
2023.04.28 15:11,역시 그랬어 크아앙 ㅠ.ㅠ,135,0,0
2023.04.28 15:10,임창정이 걸리면,172,1,1
2023.04.28 15:07,숨 참고 보합 다이브 ,134,1,0
2023.04.28 15:05,오늘 이정도 선에서 끝내자,135,0,0
2023.04.28 15:03,창정이형 명곡모음,222,9,0
2023.04.28 15:00,어제,113,0,0
2023.04.28 14:58,시외삿,117,0,0
2023.04.28 14:58,삼천리는 상한가 가겟네,114,0,1
2023.04.28 14:58,오늘 상 못가냐?,91,0,0
2023.04.28 14:57,전진 가즈아 ~~~~~,75,0,0
2023.04.28 14:56,다음주 개퐁락 ,135,2,1
2023.04.28 14:55,털고 나갈려고 올린거니 적당히 오르면 팔고 나가는게 좋다,210,4,0
2023.04.28 14:55,아놔,73,0,0
2023.04.28 14:54,동시호가때 흘러 내릴 듯,80,0,0
2023.04.28 14:53,3시 17분 경에 슬램덩크 나오면서,134,2,0
2023.04.28 14:51,3년전 가격인데 주서야지,258,1,0
2023.04.28 14:49,가스 한잔 창정이형 이차전지도 다이빙,129,1,0
2023.04.28 14:48,작전주의 운명,177,1,1
2023.04.28 14:45,많이도 올랐네.,145,1,1
2023.04.28 14:44,서울가스 대성,136,0,0
2023.04.28 14:43,에휴..,182,1,0
2023.04.28 14:42,만약에,313,0,0
2023.04.28 14:41,조심 또 조심,103,0,1
2023.04.28 14:41,금일 상가면 월요일 25% 시작,165,2,0
2023.04.28 14:40,상승열차 출발합니다,133,1,1
2023.04.28 14:39,지금부터,88,0,0
2023.04.28 14:39,진짜 ,78,0,2
2023.04.28 14:36,선광도 2% 올랐다 모하고 있니?,89,0,0
2023.04.28 14:33,영화 작전,128,0,1
2023.04.28 14:32,단타로는 몇일 놀겠지만,169,1,0
2023.04.28 14:29,선광에서 본전 찾아가,99,0,0
2023.04.28 14:28,조사,272,0,0
2023.04.28 14:22,본전언제 올라나?,211,0,1
2023.04.28 14:21,월요일부터 다시 -30% 가즈아~!!,283,2,1
2023.04.28 14:15,가즈앙,91,0,0
2023.04.28 14:11,어.종.보,149,1,0
2023.04.28 14:11,맘고생 하지말고,165,1,1
2023.04.28 14:10,"오늘 또는,다음주 월요일 이후부터 추천주일 수 있다",264,1,1
2023.04.28 14:07,치킨 한마리값 짧게 먹고 갑니당,162,1,0
2023.04.28 14:05,월요일~수요일 다시 꼬라박을듯,116,0,1
2023.04.28 14:04,주가 조작 관련 불법 행위를,118,0,0
2023.04.28 14:03,실적에 비하면,225,2,0
2023.04.28 14:01,다시 갑니다,116,0,2
2023.04.28 14:00,이 가격이면..,218,1,0
2023.04.28 13:59,마지막 기회를 주는구만,198,2,2
2023.04.28 13:59,어차피 30만원 갈건데 ,189,3,1
2023.04.28 13:56,엄한데서 물리지말구 속지마세요,119,0,0
2023.04.28 13:54,15은가겠지?,236,1,0
2023.04.28 13:54,역시! 개관 큰 손실수치마저 둘 다 쌍둥이!,139,0,0
2023.04.28 13:53,와 내가 팔았다고 호가 9개가 내려가네,135,1,0
2023.04.28 13:51, 도박,121,0,0
2023.04.28 13:48,시초가에 판사람 ㅋ,202,1,0
2023.04.28 13:48,많이 빠졌으니까 많이 올라야지,135,1,0
2023.04.28 13:46,개관 3일 연속 순매도 -75.95% 손실,198,2,0
2023.04.28 13:46,상한가 가면 좋고,129,1,0
2023.04.28 13:45,연기금 놈들,119,0,0
2023.04.28 13:44,매수세 봐라,145,2,0
2023.04.28 13:41,신풍다음으로 재밋네요,171,1,0
2023.04.28 13:38,자 드가자 얘들아~~ ,162,2,0
2023.04.28 13:38,다시 진입했다.,144,0,0
2023.04.28 13:37,삼천리는,114,0,0
2023.04.28 13:37,10연상 가겠네,108,0,0
2023.04.28 13:36,오늘 단타들 제삿날,177,3,0
2023.04.28 13:35,방망이를 길게 잡고,133,3,1
2023.04.28 13:34,고마 파라라,110,2,0
2023.04.28 13:33,니가 2등이아니란걸 보여줘라,107,1,0
2023.04.28 13:33,서울가스도 좋지만,134,3,0
2023.04.28 13:33,개미 불나방꼬시기임 속지말자,98,1,0
2023.04.28 13:33,형이 딱 하나만 말해줄께,129,3,0
2023.04.28 13:31,13만원 위에서 매수한 사람들,251,3,1
2023.04.28 13:30,치킨값만,110,1,0
2023.04.28 13:29,배당금 1위 종목,199,0,0
2023.04.28 13:27,오늘은 끝났고 월요일 재경기 있을듯,216,5,0
2023.04.28 13:27,기관넘들 아주 개 작살이 났내 ㅎ,173,0,0
2023.04.28 13:25,땡큐 내려왔어 ,118,0,2
2023.04.28 13:24,마지막 불꽃이었나?,85,0,2
2023.04.28 13:24,경동도시가스,102,0,0
2023.04.28 13:24,아직도 3배만큼 빠져야됨,114,3,0
2023.04.28 13:22,돈벌기 쉽노ㅋㅋㅋ,90,0,0
2023.04.28 13:22,윗꼬리가 길어졌어 크아앙 ㅠ.ㅠ,84,0,0
2023.04.28 13:21,동호회 리딩방 작전세력 나쁜......투자주의요망,76,0,0
2023.04.28 13:21,13만원에 삿는데,143,2,0
2023.04.28 13:20,한달만 버티자~,89,0,0
2023.04.28 13:20,78900꼭이루어진다,70,0,1
2023.04.28 13:19,지지선125,93,0,0
2023.04.28 13:19,12마넌 깨진다,87,0,1
2023.04.28 13:19,이 가격이면..,99,0,1
2023.04.28 13:19,이거 느낌이..,90,0,0
2023.04.28 13:18,연기금도 물렸네,104,0,0
2023.04.28 13:18,느낌 온다,106,2,1
2023.04.28 13:18,오늘종가,77,0,1
2023.04.28 13:16,132000팔았다,106,3,0
2023.04.28 13:15,ㅋㅋㅋ다시갈거같았음 왜냐면,119,0,0
2023.04.28 13:15,어이쿠 벌써 단타충들,79,0,0
2023.04.28 13:14,하한가 간다,68,0,1
2023.04.28 13:14,5월2일부터 거래정지 당할 가능성,124,2,0
2023.04.28 13:12,월요일까지,131,2,0
2023.04.28 13:12,긴급 : 호재 떴네요~ ^^,136,0,1
2023.04.28 13:11,코스피 1억원 이상 매수체결 6위,177,0,0
2023.04.28 13:11,역시 치킨값 벌고 나오는게 맞았다!!,95,0,0
2023.04.28 13:08,비중몰빵 어제하따에사서 오늘아침3퍼먹고판거,217,2,0
2023.04.28 13:07,세방도 삼천리도 대성도 고꾸라짐,146,0,0
2023.04.28 13:07,개퐁록이닷 ㅜㅜ,103,1,0
2023.04.28 13:06,거래정지,129,0,3
2023.04.28 13:05,오스템 임플란트 생각나네요! ,135,1,0
2023.04.28 13:04,사나이 한번 태어났으면 끝장을 보자,138,4,1
2023.04.28 13:03,누가 살까? 왜 상승장일까?,213,4,0
2023.04.28 13:02,돔황쳐,74,0,1
2023.04.28 13:02,야가 운전은 제일 졸라 못하구먼,73,0,0
2023.04.28 13:01,태광산업 pbr 0.14 무엇이 두려우리,102,1,0
2023.04.28 13:01,서울가스 도박장에 오신 불나방 여러분 환영합니다,97,0,1
2023.04.28 13:00,대피각,101,1,1
2023.04.28 12:59,또 올라가네,104,1,0
2023.04.28 12:59,창정이 돈들어온다,96,0,0
2023.04.28 12:58,조금뒤에,127,1,2
2023.04.28 12:58,반등이 아닌가,62,0,0
2023.04.28 12:57,어차피 단타냐 장투냐 갈림길임 ㅋ,95,0,0
2023.04.28 12:57,조짓다ㅋㅋㅋ,101,3,0
2023.04.28 12:57,흐른다  종가,69,0,0
2023.04.28 12:57,기억해라79800,99,1,0
2023.04.28 12:57,오늘은 한강 안전 요원이 좀 바쁠듯 그것도 대기 타야 할지도,60,0,1
2023.04.28 12:56,그냥 개판이구만 ㅋㅋㅋ,81,1,0
2023.04.28 12:56,쓰레기룰 삿다,74,1,0
2023.04.28 12:56,물린애들 회복하는방법,87,1,0
2023.04.28 12:56,안녕하세요 저는 뒷북이라고 합니다,142,0,0
2023.04.28 12:55,튀라인마들아,64,0,0
2023.04.28 12:55,당분간 상승세,107,3,0
2023.04.28 12:55,오른다. ,77,1,0
2023.04.28 12:55,지금도늦지 않았다 대피요,96,3,0
2023.04.28 12:54,Kg ets 수상한 녀석,74,0,0
2023.04.28 12:54,꺼억,79,1,0
2023.04.28 12:52,고맙다 운이좋았다,94,1,0
2023.04.28 12:52,살려주세요,107,1,0
2023.04.28 12:51,전에도한방에 갔다 상패  검찰 수사중,82,0,0
2023.04.28 12:51,임창정이 부릅니다.,108,1,0
2023.04.28 12:50,서울가스 힘들었던 이번주도 끝,83,1,0
2023.04.28 12:50,미장땜시  묻지마 투기꾼 개미들,72,0,1
2023.04.28 12:50,매도/매수 중간보스 나오고 난리났넹 ㅋ,76,0,0
2023.04.28 12:50,이제 당분간 답이없다,72,0,0
2023.04.28 12:48,개씹주 ,64,0,0
2023.04.28 12:47,내려오면 사고 올라가면 팔아라,90,0,0
2023.04.28 12:47,5월10일안에 최소 25만원선은회복한다,195,1,1
2023.04.28 12:47,저평가된 도시가스 회사를 사라,93,0,0
2023.04.28 12:47,우어어~~,58,0,0
2023.04.28 12:47,떨어지기 시작한다 치킨값 벌었다 ㅋ,67,0,0
2023.04.28 12:46,삼천리보다 서울가스 상보내기 좋은데 ㅋㅋㅋ,74,0,0
2023.04.28 12:45,상따햇는데처물럿네,144,0,0
2023.04.28 12:45,전국 노름쟁이들 오늘 다 모인거 맞음,70,0,0
2023.04.28 12:44,.....,60,0,0
2023.04.28 12:44,임창정  OOO르마,66,0,0
2023.04.28 12:44,"고가 145600원, 물린 사람들 천지겠군.",129,0,0
2023.04.28 12:43,지금은 하락을 이용 적극 모아가야 할때 입니다,80,0,0
2023.04.28 12:43,수직낙하 ~~~~~~~~~~~~~~~~~~~~~~~,69,0,0
2023.04.28 12:43,난 얍삽하게 팔고 나간다,63,0,1
2023.04.28 12:42,대  대  대피하라  !!!!!!,61,0,0
2023.04.28 12:42,Cj. 갑니다~~,54,0,0
2023.04.28 12:42,이 놈은 힘이없네.. ,59,0,0
2023.04.28 12:41,미인주네 ㅎ,68,1,0
2023.04.28 12:41,와역시 기술적반등나오네ㅠ,122,0,0
2023.04.28 12:40,오늘은 위험하니 에코로가서,74,0,1
2023.04.28 12:40,그냥 맘 편히 접지...,61,0,0
2023.04.28 12:40,왜 가스 업체 주가가 비싼 이유! ,112,1,1
2023.04.28 12:39,"어제 112,700원에 산 사람이 Winner 인정 ㅋㅋㅋ",114,1,0
2023.04.28 12:38,물도 타고 불도 타고,72,0,0
2023.04.28 12:38,외국인들 매도,79,0,0
2023.04.28 12:37,아프다가 징징 거리지 말어,71,0,0
2023.04.28 12:36,주가 ,85,0,0
2023.04.28 12:36,전통 굴뚝 시크리컬이,70,0,0
2023.04.28 12:36,탈출 ? ,63,0,0
2023.04.28 12:36,어제하따에사서 오늘 3퍼만먹고 판 호9,133,1,0
2023.04.28 12:35,적정가..,106,1,2
2023.04.28 12:33,물타는건가,69,0,0
2023.04.28 12:33,게스는 서울개스가 짱이유,70,0,1
2023.04.28 12:33,주식이란 뭐다???,89,1,0
2023.04.28 12:32,처자식 고생,149,4,0
2023.04.28 12:32,임창정 대장주가,114,1,1
2023.04.28 12:31,경동 도시가스,86,0,0
2023.04.28 12:31,재무봐라,158,3,0
