날짜,제목,조회,공감,비공감
2018.08.13 09:32,2분기도 실적 ,753,3,4
2018.08.13 00:39,속 지 마,567,3,3
2018.08.11 17:00,"(대차거래해지) 운동  - 모두 확인해보시고, 동참해주세요.",367,5,0
2018.08.06 15:11,네이처셀 보다 못하냐,536,5,0
2018.08.06 11:43,ktb 네트워크가 신과함께,849,5,1
2018.08.04 07:49,이런넘들도 증권사라고 참한심한놈들 비싸게사서.헐갚에파니,727,5,1
2018.08.03 11:28,영익400억 회사가,1356,3,3
2018.08.03 10:59,불법 공매도 이기는법,411,5,0
2018.08.03 10:32,상한가 가자,407,3,1
2018.08.02 12:20,넌 이제 폭락,487,1,7
2018.08.01 12:53,짱게 기업이네요..,892,6,2
2018.07.27 22:55,게터리증권 화이팅..,828,4,2
2018.07.27 16:00,Ktb,539,4,5
2018.07.27 12:12,뭔일로 기관이 이렇게 다 팔아,528,4,0
2018.07.26 17:40,이거 오래 걸린다 ㅋㅎㅋㅎㅋㅋㅎㅎㅋㅎㅋ,534,3,6
2018.07.26 10:37,다올라가는데 혼자 떨어지는건 ,750,1,1
2018.07.26 08:01,웃긴건 ,557,3,2
2018.07.25 19:21,이게 나라냐~~~,594,7,8
2018.07.25 08:25,KTB네트워크 ㆍKTB태국증권,1165,9,3
2018.07.24 14:02,초보가 질문 좀 한다.,724,3,5
2018.07.24 13:06,오르기는 하는데,434,0,1
2018.07.24 11:15,중권주들은 절대 못오릅니다 ㅎㅎ,564,2,4
2018.07.24 08:02,하늘을 찌르고 올랐던 바이오 IT주 투매 ///지하 3-4층을 파고든 증권주,413,1,2
2018.07.24 00:20,3350ㅡ대바닥입니다,607,1,5
2018.07.23 15:56,7천원대 매수자세키들 미칠지경일껄 ㅋㅋㅋㅋ,751,7,6
2018.07.23 15:13,지금몇층입니까?,456,1,5
2018.07.20 22:34,1500원까지는 다시 내려가야한다,641,2,6
2018.07.20 14:32,대형 VC IPO 대전 임박.....,773,5,4
2018.07.20 10:54,2017년 2018년 1분기 2분기 거래량증가로 수익이증가하는 증권업종을 주목하라,572,0,2
2018.07.19 18:37,오늘야시장에서 ㅡ하한가 누가 때렸는데,518,2,1
2018.07.19 12:32,영업이익 400억씩 내는 회산데,1167,9,2
2018.07.19 09:37,이쯤 되면 회사에서 무슨 공시라도..해야 되는건 아닌가?,761,3,0
2018.07.18 20:19,큰일인가봐 보통주가는,564,5,4
2018.07.18 16:44,해도 너무한다!,613,6,0
2018.07.18 15:53,아씨 ,511,2,3
2018.07.18 15:33,ktb 이유라도 알아야죠?,884,1,2
2018.07.18 15:36,[삭제된 게시물의 답글].....담보대출건하고 권가 물량 인수건하고 다르다본다....,571,2,2
2018.07.18 15:11,니들  회사  주가  관리나 해라,338,3,1
2018.07.18 14:58,오늘 왜이래요?,422,4,1
2018.07.18 14:01,오늘도 고수이야기가 시작됩니다,475,5,1
2018.07.18 09:42,오늘도  퍼런색 보겠구만~~ㅎㅎ,255,1,2
2018.07.18 09:43,오늘도  퍼런색 보겠구만~~ㅎㅎ,222,0,3
2018.07.18 09:12,오를땐 젤  쬐끔 오르네  ㅋ,210,1,1
2018.07.17 22:38,6천원초반에사서 4천원초반에 손절매...,435,4,1
2018.07.17 10:40,아무래도 외통수에 걸린 듯,682,5,1
2018.07.16 13:33,지금받치는척할때  투매해야 살아남는다~,561,5,4
2018.07.16 12:12,이런 개 대가리야~~~~,653,5,0
2018.07.16 12:00,나도 ,430,0,4
2018.07.13 21:56,누나 너무 힘들다ㅜ,1043,14,3
2018.07.13 16:48,왠일이래 ,711,0,2
2018.07.13 14:19,종가 4자 볼 라나,567,1,1
2018.07.13 16:05,종가 4자 볼 라나,357,1,0
2018.07.13 14:14,하락후,465,0,2
2018.07.13 12:19,어제  ㅡ오늘,476,3,2
2018.07.12 10:43,오늘 ㅡ내일,534,2,3
2018.07.12 08:29,ㅋ아  주식1도  없는 안티 거지들 천지구만,234,0,1
2018.07.12 06:28,개관 외개인 스벌넘들이네,362,0,0
2018.07.12 02:59,미증시 떠폭낙한다  다디져쓰~,369,1,3
2018.07.11 21:26,와~~ㅅㅂ 잠이 안오네 ,666,1,0
2018.07.11 19:40,오늘 장초에~,649,0,5
2018.07.11 18:18,기관놈 70만주근접매도 폭탄,414,1,0
2018.07.11 18:01,2천원 깨지고 만나자!,373,1,3
2018.07.11 17:51,ABCP,524,1,3
2018.07.11 17:28,기사 내렸네요. ㅋ,720,3,0
2018.07.11 17:55,기사 내렸네요. ㅋ,438,0,0
2018.07.11 16:58,오늘 하락 이유가 뭔가요 ,682,0,0
2018.07.11 16:49,곧 최대주주 장내매도 이지랄 하것군요 ㅠㅠ,546,1,0
2018.07.11 16:14,개미가 100만주,424,0,1
2018.07.11 16:09,망해슈,326,0,1
2018.07.11 16:04,싸고 저렴하다 고맙네,364,1,1
2018.07.11 15:52,병철아 돈이 없음 욕심을 안부려야지,368,2,0
2018.07.11 15:41,와 연기금 개섹 다던졌네,427,1,0
2018.07.11 15:15,대북테마주도 니보다 낫다.,297,5,0
2018.07.11 15:10,7천원대 산세키들 딱 반토막계좌네 ㅋㅋㅋㅋ,338,4,3
2018.07.11 15:06,헬게이트가 열렸네요,338,3,0
2018.07.11 15:05,로스컷,316,2,0
2018.07.11 14:53,작정하고,267,2,0
2018.07.11 14:47,니기미랄,252,2,0
2018.07.11 14:47,이런 ㅂ ㅅ 같은게 눈에 들어 왔을꼬 ㅠㅠ,292,5,0
2018.07.11 14:44,헐 질문요,338,1,0
2018.07.11 14:43,와 ㅅㅂ 끝도 없노 gg,244,0,0
2018.07.11 14:29,이거~~~,307,1,0
2018.07.11 14:10,무지막지하게 ,332,0,0
2018.07.11 14:07,422아저씨,382,0,0
2018.07.11 14:06,종가,272,0,0
2018.07.11 14:02,422,242,0,0
2018.07.11 13:48,지하 몇층까지  갈겨?,297,1,0
2018.07.11 13:47,후장이 더~더러븐주식인거 알쥐요!,245,0,3
2018.07.11 13:42,"프로그램매도,기관로스캇,외인손절  개박쌀나는구나",373,1,1
2018.07.11 12:57,ㅎㅎ 빨리 문닫자~~^-^,317,2,0
2018.07.11 12:56,음~~~,261,1,0
2018.07.11 12:46,로스컷 물량 나오고 있음,507,4,1
2018.07.11 11:17,5일 오른거,414,4,0
2018.07.11 10:33,KTB 7천원대 매수자 놈들 ㅋㅋㅋ,700,2,6
2018.07.11 09:36,KTB투자증권 앞으로 망한다,720,5,2
2018.07.09 13:27,워렌버핏식 투자,953,9,3
2018.07.06 15:31,ㅎㅎ,533,0,1
2018.07.06 14:45,"엇그제 3,850원에 ",880,3,5
2018.07.06 14:32,앗싸 ,441,0,1
2018.07.06 11:03,다 내린다 ㅅㅂ 무역전쟁 시작이넹,473,0,0
2018.07.06 09:49,사천냥가내,450,0,5
2018.07.05 12:20,헐 권씨 안 팔았나요??,674,1,2
2018.07.05 11:58,머니투데이 기사 뭐죠?,728,0,0
2018.07.04 20:08,한주도 안팔았다던데,803,5,1
2018.07.04 19:14,개급등각인데~~,662,2,6
2018.07.04 08:08,떨어지는데 왜사나,521,1,2
2018.07.03 22:01,코스피폭락시 게티비는 떡실신...,419,2,1
2018.07.03 13:42,완전히,354,2,0
2018.07.03 13:42,거래량 증가,343,1,2
2018.07.03 13:16,이미 다 쳐물려있는걸 아는듯!!!!!!!!!!ㅎㅎㅎ,410,1,1
2018.07.03 13:14,7천원대 매수한세키들 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,471,1,3
2018.07.03 12:20,개티비는 뭐냐 ~~ㅎㅇㅎ ,325,0,0
2018.07.02 15:10,3200,730,3,3
2018.07.02 14:50,던져 빨리,502,1,1
2018.07.02 12:07,고민스럽네~,681,0,2
2018.07.02 10:50,ㅎㅎ 맨날 터네 ~~전강 후약 ㅎㅎ ,408,2,0
2018.06.29 22:33,오늘 증권업종 상승순위가  밑에서 2등이내...,702,7,0
2018.06.29 17:15,여기 주식하다 망한세키 많은듯,536,3,2
2018.06.30 15:37,[삭제된 게시물의 답글]null,279,0,0
2018.06.29 12:32,폭포수네~~~^-^,424,2,0
2018.06.29 12:31,문닫아라~~~^-^,347,1,1
2018.06.29 12:16,아직 멀었네~~~^-^,352,1,0
2018.06.29 11:51,기관이 꾸준히 매도할때는 다 이유가 있는건데,531,0,1
2018.06.29 10:09,내가 말한 단가 매수할때가,545,1,3
2018.06.28 15:45,망했다....,817,3,3
2018.06.27 22:24,멍텅구리야...,666,2,1
2018.06.27 12:57,오늘은,847,3,1
2018.06.26 15:29,기관수량,1102,0,0
2018.06.26 14:31,오늘은 1등,586,2,1
2018.06.26 08:22,평단 좀 까보쇼,952,1,2
2018.06.25 21:30,새로쓰자..,522,4,3
2018.06.25 16:36,인버스 3만주 매수 했습니다~ 인버스 꺾일때 오것습니다,486,0,3
2018.06.25 15:18,지수가 하방인데 증권주가 우째 가냐??,477,0,2
2018.06.22 18:08,"4,000원 ",673,2,5
2018.06.22 13:29,대북주임?,490,1,0
2018.06.22 13:29,Ktb증권사 거래하는 사람 본적 있나요?,603,3,0
2018.06.22 13:11,하한가,413,2,0
2018.06.22 10:11,자기돈 아니라고~,481,1,0
2018.06.22 09:47,4200 간다고 한거 비웃었는데.. 왔네요..ㅠㅠ,565,1,2
2018.06.22 07:38,결론은,601,3,2
2018.06.22 06:43,우짜노~,404,1,0
2018.06.21 23:09,탕진투자증권...,473,1,1
2018.06.21 17:54,아작 좀남았네요,503,2,2
2018.06.21 15:49,매수,364,0,3
2018.06.21 13:54,매수세 ZERO~~~^.^,438,0,0
2018.06.20 17:52,북한 경협? 관려주 질문,574,4,1
2018.06.20 17:13,"4,5",468,0,3
2018.06.20 08:46,기회줄때 잡으세요.. ,735,1,2
2018.06.19 15:59,괴멸..,545,1,0
2018.06.19 13:02,가즈아,345,1,1
2018.06.19 10:59,끝도 없이 추락하네요,475,3,0
2018.06.19 09:46,5300일때 바닥이라 생각하고 있었는데..,570,1,0
2018.06.19 08:10,카아아아~악.,336,1,1
2018.06.18 22:56,시작인가?,475,0,1
2018.06.18 11:19,그냥저냥 ,620,0,1
2018.06.16 11:27,추세,1136,4,8
2018.06.15 17:14,2분기 최대의 실수!,1196,6,1
2018.06.15 13:25,매수 대기물량  봐라~~ㅎㅎㅎ ,795,1,1
2018.06.15 13:23,끝물엔  하락 음봉같네~~~~^-^,438,3,0
2018.06.15 09:47,오늘도 내린다~~^^,482,4,3
2018.06.14 20:57,설상가상...,607,3,0
2018.06.12 20:43,털레기증권...,752,1,1
2018.06.12 14:43,회사 망한듯~~~^-^,811,9,0
2018.06.12 13:36,공매도 전수조사해라~~~^-^,341,1,1
2018.06.11 23:43,간그만보고 갈거면 가자,458,2,2
2018.06.11 15:18,코리아 디스카운트 해제시 가장 큰 수혜업종이,700,3,5
2018.06.10 19:46,캬아악~퇘이~,473,6,1
2018.06.10 07:29,속보,867,3,7
2018.06.07 21:11,털레기 쪼매 올랐내...,469,0,3
2018.06.07 10:20,ㅋㅋㅋㅋ 12시쯤 8퍼정도갈거라고 생각이되는디,578,5,12
2018.06.07 10:10,개미들아 좀 고가에 팔아라!,430,1,3
2018.06.07 08:50,오늘 오르겟네요 금융쪽이 오르면 여기도 영향있겟죠!,369,1,3
2018.06.06 05:48,목요일 떡 상 가쟈...,617,0,4
2018.06.05 22:24,애물단지...,460,2,2
2018.06.05 14:50,니들이,675,0,0
2018.06.04 15:49,오늘 주담하고 이야기 했습니다.,1140,10,4
2018.06.04 13:35,폭탄투하,731,0,1
2018.06.04 13:10,ㅋㅋㅋ 지하~3층도 있어요~,427,0,1
2018.06.04 02:31,Jo카go있네..ㅋ,595,1,1
2018.06.02 15:33,가랑비에...,558,1,1
2018.06.01 21:46,큰상승을 위한 마무리조정,903,4,10
2018.06.01 14:20,KTB네트웍스 시가총액,971,2,2
2018.06.01 11:23,이건 개잡주보다 못하다~ㅋ,283,1,0
2018.05.31 22:29,중국 cercg 문제가 큰 모양이죠??,601,2,2
2018.05.31 21:31,더털어...,422,1,1
2018.05.31 16:25,역시나,710,1,1
2018.05.31 06:14,카악~,555,1,1
2018.05.31 04:26,캬아악~퇘이~,437,2,1
2018.05.30 23:25,지발좀 고만털어 먹어여... 이제좀 가자고...,513,2,2
2018.05.29 22:33,투신이 이틀때 매수중...,901,3,3
2018.05.29 14:21,챠트가 예쁘게 만들어지네요.,867,5,5
2018.05.29 11:45,며칠전 개티비 손절치고 ㅎ,815,1,1
2018.05.29 10:20,징글징글하다..,721,3,0
2018.05.29 02:53,52주 한번 물갈이 할때가...,781,1,1
2018.05.27 17:29,어휴...,1311,1,4
2018.05.26 22:51,가볍다...,995,3,5
2018.05.25 14:59,뺀다고 해도 너무 빼내요. ,1026,4,0
2018.05.25 13:59,4290까지~~~~가즈아,609,1,4
2018.05.25 13:32,작정하고 빼는데 누가 당하냐,544,1,2
2018.05.25 11:52,공매도가 4일째 계속되고 있습니다.,505,4,1
2018.05.24 21:27,13년전에도 3500원대 였는데,678,1,3
2018.05.24 15:43,4자,682,4,2
2018.05.24 14:46,ㅅㅂ졌다,535,2,0
2018.05.24 13:01,음,581,0,0
2018.05.23 15:11,그냥,984,0,1
2018.05.23 11:09,횡령~~^^,830,2,3
2018.05.22 15:50,흠...거래량.,979,1,1
2018.05.21 17:33,철 지난 뉴스가지고..,823,1,2
2018.05.21 17:20,내리는 이유가 있었네~ 배임횡령 이라~~,1090,4,8
2018.05.20 22:09,예감...,684,2,5
2018.05.18 10:46,횡보하다,967,3,3
2018.05.17 19:02,ㅅㅂ 개잡주야 망해라~~~,566,3,2
2018.05.17 14:54,짱깨들 돈 없냐~~~,614,3,0
2018.05.17 14:53,대북주 맞구나,487,1,0
2018.05.17 14:42,역시나,487,1,1
2018.05.17 11:07,오후장 또 퐁락각이다 ㅎ,436,3,0
2018.05.16 18:09,세일 고맙다!,720,3,5
2018.05.16 13:08,갑시다..,747,4,1
2018.05.16 12:13,이넘아 정신 차려라. 니가 대북주냐,548,4,1
2018.05.15 22:05,밍음직한....,749,6,3
2018.05.15 16:26,5300에 조금더 추가 하면서 ..,811,1,1
2018.05.15 15:26,음~~~,774,1,0
2018.05.15 15:12,땡큐,704,0,3
2018.05.15 12:29,와~,742,1,1
2018.05.15 12:28,슬슬 ,602,0,3
2018.05.15 10:25,악재없이 이렇게 빼는 이유가 있나요?? 그럼?,731,1,2
2018.05.15 09:16,유증밖에 없다 ㅎ,523,1,4
2018.05.14 23:15,낼은...,821,5,2
2018.05.14 22:34,유상증자 할 분위기인데~ 2월달 뉴스보니~,912,1,6
2018.05.14 22:21,종가에 담았네요.,492,4,3
2018.05.14 21:01,낼 종가에 사서 모래 아침에 좀더사고,477,2,2
2018.05.14 19:35,오 예,595,2,5
2018.05.14 19:17,패대기..날벽락맞았내여..,575,3,2
2018.05.14 16:48,이제 중소형주 실적발표하는 가격저렴한 한화투자증권차례인가,734,5,1
2018.05.14 16:12,5200,790,1,4
2018.05.14 16:09,안팔껀데 떨어진이유가 궁금,952,1,4
2018.05.14 15:47,진짜 어이없네 삼성증권도 가는데,438,3,1
2018.05.14 15:20,팔 기회를 줄때 파셔요.. ,542,2,0
2018.05.14 14:57,ㅅㅂ ktb계좌 옮긴다 ,593,3,0
2018.05.14 14:07,여기  회사 부도 났나요?,1122,3,0
2018.05.14 14:06,참나?,614,1,1
2018.05.14 14:04,-7%에 사면 10%는 먹겠지?,638,1,2
2018.05.14 13:59,이!,454,1,0
2018.05.14 13:57,ㅎㅎ 꽁매,464,3,0
2018.05.14 13:56,실적 계판 인가?,518,4,1
2018.05.14 13:56,그냥 망해라 답없네,372,1,0
2018.05.14 13:50,회,431,1,0
2018.05.14 13:48,신한!,406,0,1
2018.05.14 13:41,그동안혼자많이 오른겨,531,1,2
2018.05.14 13:39,버려도 된다,396,0,2
2018.05.14 11:30,신한투자 쓰레기들,682,1,1
2018.05.14 11:05,삼성증권도 가는데,590,1,1
2018.05.14 09:47,음~~~,663,1,0
2018.05.14 09:43,종가,674,1,0
2018.05.14 09:18,끝난건가요?,886,4,0
2018.05.14 03:38,상 가나...,876,1,4
2018.05.13 22:04,상상탄력으로.,987,3,3
2018.05.13 09:02,조정 더 받아야간다.,1779,2,2
2018.05.12 10:10,증권업종의 미래,2610,5,3
2018.05.11 15:54,수고하셨어요.,2881,1,2
2018.05.11 14:41,권성문회장이 왜 팔지 ~~ 아시는분,3140,1,1
2018.05.11 13:36,다샀어영..,2962,0,2
2018.05.11 13:34,5600원 기다립니다~^^,2808,0,2
2018.05.11 09:51,실망이다..,3222,1,2
2018.05.11 06:39,주봉,3207,0,1
2018.05.11 00:22,좋은예감..,3269,5,1
2018.05.10 23:01,팩트,3098,1,2
2018.05.10 13:06,신한투자 쓰레기들,3482,1,1
2018.05.10 08:27,야는,3816,6,1
2018.05.10 08:21,오늘은,3524,0,3
2018.05.09 16:42,큰일났다 오늘 개미들 매수많이했네 ,4106,3,2
2018.05.09 13:45,열라  누르네 ~~~^-^,4051,2,1
2018.05.09 11:45,KTB 내리는 이유,4692,1,3
2018.05.08 12:33,신한투자 쓰레기들,3828,2,0
2018.05.08 12:24,샀어용..,2899,1,0
2018.05.08 11:32,5200,2455,3,2
2018.05.04 21:49,개티비 언제 본전 오나요?,5839,1,4
2018.05.04 21:43,탑승기회 5400ㅡㅡㅡ5260원 ㅡ기관놈들 어제오늘패대기치네,5521,1,3
2018.05.04 14:06,아하,5558,1,3
2018.05.04 13:49,적당히 하자.,5292,1,1
2018.05.04 13:21,아주 드러운 넘이 붙어 있는가보네~~,5017,1,1
2018.05.04 12:30,육천냥,4844,0,3
2018.05.04 12:06,다음주 실적발표,4663,4,3
2018.05.04 09:19,내가머랬냐,4728,2,5
2018.05.04 07:27,미국 비트코인 폭등,4459,2,4
2018.05.03 22:57,홧~~~~~~~~~팅,4487,4,1
2018.05.03 17:44,아~~~,4453,2,3
2018.05.03 13:44,아~~~,4373,2,1
2018.05.03 12:07,실적발표 언젠가요?,3695,1,2
2018.05.03 11:49,더더더 ,2543,3,1
2018.05.03 10:29,아~~~,1145,2,0
2018.05.03 07:49,다시,1233,3,2
2018.05.02 22:04,매수 고견부탁드립니다,1513,1,3
2018.05.02 16:41,나두 이런글 한번..,1592,4,4
2018.05.02 15:43,망,1646,6,2
2018.05.02 11:35,힘을내시요,1639,3,4
2018.05.02 10:39,6460,1444,1,6
2018.04.30 11:09,이것도 중국주 테마에 들어가죠?,2954,1,3
2018.04.30 10:15,10거래일 양봉,2940,1,2
2018.04.29 18:49,바이오.제약.남북경협주,3181,7,5
2018.04.29 17:03,증권주가 의외로 가장 크게 오를듯,3233,8,4
2018.04.27 13:52,신한투자 쓰레기들,3134,1,1
2018.04.27 13:00,다시,3137,2,3
2018.04.27 12:57,역시나,2962,1,2
2018.04.27 10:35,200원,2995,0,5
2018.04.26 15:41,멸치는 신경쓰지말고,2959,2,2
2018.04.26 12:00,나대니,2918,3,3
2018.04.26 11:44,개세들이네,2487,2,1
2018.04.26 11:42,놀다보니 전고점에 다 와가네,2465,0,5
2018.04.26 11:42,추매,2300,0,4
2018.04.25 16:28,개인매도가,1723,3,1
2018.04.25 13:06,사기는부담,1594,1,4
2018.04.25 12:32,내가 말하고 난 후에 20% 이상 올랐네,599,1,1
2018.04.25 12:28,이재명대통령되면 공매도 빠이,374,1,3
2018.04.25 08:31,흔들리지 마라.,856,3,3
2018.04.25 09:54,흔들리지 마라.,540,2,4
2018.04.24 23:26,퍼 담아가내여...,524,3,4
2018.04.24 23:13,Nh증권vs ktb투자증권 ,615,6,5
2018.04.24 16:01,"중국,상해 ,홍콩 폭등",546,1,3
2018.04.24 12:25,기관이 4일간 100만주 매집이라니.. 차트 이쁘당~~,773,2,2
2018.04.23 17:39,7000돌파할듯,1032,8,3
2018.04.20 14:35,지랄병,1223,4,3
2018.04.20 11:15,오늘 6500 가즈아~~,884,2,3
2018.04.19 16:21,네트워크,1098,2,2
2018.04.19 16:18,이병철 회장 그는 누구인가..,1142,11,3
2018.04.19 16:12,네트워크,615,2,2
2018.04.19 15:14,오늘 종가6400  맞춰보아요~~,559,0,3
2018.04.19 14:12,조은말로 헐때,809,1,3
2018.04.19 13:38,분위기가 좋네요,616,2,1
2018.04.19 13:26,근데.. 언제 2만원 가냐..,572,2,1
2018.04.19 13:17,칠천냥 ,463,1,2
2018.04.19 12:32,개관 외인,713,2,2
2018.04.18 19:30,대장주,1450,8,4
2018.04.18 13:50,반띵,1067,4,10
2018.04.19 01:04,반띵,492,2,1
2018.04.18 11:44,가즈아,1030,3,3
2018.04.18 11:42,슬슬 ,871,0,5
2018.04.18 11:42,짱개주식 이름이나 바꾸고 영업하지그러냐?,706,0,5
2018.04.18 11:25,메르치 조심해 ㅋ,570,1,2
2018.04.18 10:28,여윽시 존버는 승리한다,540,1,2
2018.04.18 10:19,6500열차 출발합니다.,576,1,1
2018.04.18 09:34,육천냥위에서,550,0,2
2018.04.18 09:16,육천냥,422,0,2
2018.04.18 08:45,메리린치 악질,379,2,1
2018.04.17 23:04,공매도 새끼들 때려잡자~~ ,468,3,1
2018.04.17 19:37,코스닥벤처 펀드 설정액 1조원 돌파,457,1,1
2018.04.17 12:10,메린치 정말 나쁜 외국계,618,4,1
2018.04.17 10:51,ㅋㅋㅋㅋ ,567,0,2
2018.04.17 09:50,메릴양 또 왔네...,474,1,1
2018.04.17 08:58,육천냥,514,0,3
2018.04.16 17:35,개티비 코스닥 펀드 설정액 1000억원 돌파,959,10,3
2018.04.16 10:31,니나노,853,0,4
2018.04.15 15:37,여기꺼 계좌 갖고 주식하는데요 ,869,0,2
2018.04.13 11:53,딱,932,0,4
2018.04.13 10:56,ㅋㅋㅋㅋ ,755,0,4
2018.04.13 09:02,가즈아,884,1,3
2018.04.12 21:49,흠,890,1,1
2018.04.12 14:50,배당도 늦게 주네요 ktb,913,0,4
2018.04.12 11:58,평단가 ,1100,2,2
2018.04.12 10:44,무지빼네~~,891,4,1
2018.04.12 08:36,주식계좌절대만들지마라,807,5,1
2018.04.11 20:07,Kb증권 국민은행회사 ktb는 짱개회사,806,1,3
2018.04.11 15:29,삼성전자 313조원 삼증이 사고친 120조원,611,2,1
2018.04.11 15:22,삼성증권 위조주식유통 촛불집회,606,4,0
2018.04.11 14:56,투신 이 개 양아치 새끼들아,646,6,0
2018.04.11 14:35,2011년 기아차 쳐물려서 7년장투,649,2,1
2018.04.11 14:25,매수.,738,1,2
2018.04.11 14:16,이익실현,700,1,1
2018.04.11 14:10,큰손 수익실현,636,1,1
2018.04.11 12:48,5570매수,640,3,3
2018.04.11 11:59,신한투자 쓰레기들,630,2,0
2018.04.11 11:50,추매해보까ㅎㅎ,429,0,1
2018.04.11 11:33,상섬증권 창구는 자기들 관리나 잘 하시지,379,1,0
2018.04.11 11:12,담아가요슬슬,426,2,3
2018.04.11 10:37,5800원때,533,1,5
2018.04.11 10:14,시세꺽이면 본전 영원히 안온다,475,1,7
2018.04.11 08:07,황당하넹~~~~~,792,0,0
2018.04.10 20:26,한금 유증 ,662,1,3
2018.04.10 14:34,내일,1139,2,3
2018.04.10 12:57,9천원 본전 언제오냐?,938,3,0
2018.04.10 12:51,KTB 많이사네,1017,1,2
2018.04.10 11:34,중국 금융분야 개방,843,5,1
2018.04.10 11:22,더더더,529,0,2
2018.04.10 11:18,오늘 6000고지 야유회 갈사람 손드세요......,451,2,3
2018.04.10 10:03,좋다,548,1,3
2018.04.10 08:37,꼬리,582,0,2
2018.04.10 08:28,육천냥,390,1,2
2018.04.09 21:18,부~~~~~~~~릉,553,4,1
2018.04.09 14:18,공매폐지 청원에 힘좀 실어주세요,518,6,1
2018.04.09 14:18,좋다,505,0,0
2018.04.09 12:59,한번더,568,0,3
2018.04.09 12:25,삼성증권여파가 왜 여기로 오냐 ,350,1,0
2018.04.09 11:12,역시나,472,1,3
2018.04.09 10:22,분위기 좋았는데 삼성증권때문에ㅋㅋㅋㅋ,573,4,1
2018.04.09 10:17,이주식도 7천원대부터 공매도친거여~,431,2,1
2018.04.09 10:16,16%먹구갑니다,362,1,4
2018.04.09 09:22,대장주는 간다,435,2,3
2018.04.09 09:09,오늘도 즐겨 봅시다...,334,2,3
2018.04.08 19:54,대차거래 안되는 증권사,682,10,1
2018.04.08 17:35,삼성증권 사태로 ,561,2,1
2018.04.07 17:44,요기가,760,3,1
2018.04.07 07:50,3750원이 바닥일까?,744,2,3
2018.04.06 17:54,월요일 6000 넘는다에 한표. 당신은?,1089,9,15
2018.04.06 17:36,매도가 1만원 고 고 고 ,537,2,2
2018.04.06 15:57,2개월후,762,3,5
2018.04.06 14:49,어제판 호구없죠? ,597,1,4
2018.04.06 12:31,오늘 삼성증권 배당 시스템 오류 많이 이상하네요 (펌),697,2,1
2018.04.06 11:26,5270,562,0,3
2018.04.06 10:09,오늘 5670 예상하는데 여러분 의견은?,625,1,2
2018.04.06 07:50,[삭제된 게시물의 답글]쉬다가자..,157,0,0
2018.04.05 16:02,가즈아~~~~,579,1,2
2018.04.05 15:53,60만주면 30프로 가량인데 기관한테 한방먹은전적,766,0,0
2018.04.05 15:37,개인파니까 좃나 오르네,471,1,1
2018.04.05 12:43,증권주중 유일한 작전주,725,0,3
2018.04.05 11:11,오르는이유?,1154,1,1
2018.04.05 11:03,어제 판 흑우없제?ㅋㅋㅋㅋㅋㅋㅋㅋ,657,0,2
2018.04.04 15:38,1차적으로 6%먹고나왔음 ㅋㅋ,760,1,4
2018.04.04 12:33,외국인 엄청 사네요,780,1,2
2018.04.04 10:37,5000원 못넘어요,431,2,2
2018.04.04 10:26,아직도 내 말이 아니니???,371,3,1
2018.04.04 10:29,모간이랑 멸치가 올린거야,251,0,1
2018.04.04 10:45,어제 시간외 단일가 시작할때 만땅 매수하라고 했잖아,220,1,0
2018.04.04 10:23,매수 금지요 대세하락주 입니다,325,4,1
2018.04.04 10:12,망하라고 기도하니 또 반대로가는구나,208,2,1
2018.04.04 09:00,임직원 연봉 업계최고!!!,314,5,2
2018.04.04 08:11,악재라고 하는것이 애매하군 ,414,2,1
2018.04.03 23:14,아싸 낼 4500 깨고,457,2,3
2018.04.03 22:44,아직도 더뺄거있남...,322,2,0
2018.04.03 20:39,내말대로가는군,386,1,3
2018.04.03 15:31,와 징하네 이참에 상폐해라,483,5,0
2018.04.03 15:26,아직도 내 말이 틀렸니?,471,1,2
2018.04.03 14:39,내가 이주식 2천원대사서 7천원에 판사람이오,775,2,5
2018.04.03 13:32,다들 암흑이라고 던질때가 매수포인트,506,1,3
2018.04.03 12:29,120일선은 내일이냐,435,0,2
2018.04.03 12:07,이병철이 삼성전자 이병철이냐?등신들,388,2,1
2018.04.03 11:45,내 가 말 했 던 말 기억 나냐?,519,3,4
2018.04.03 10:13,이야 이거...,465,3,0
2018.04.03 02:16,참담한화요일~축하!,615,0,5
2018.03.30 19:15,아직은 ,796,3,6
2018.03.30 14:04,G럴도 풍년이네 하방옆으로 흐르는건 또 첨본다 ㅋㅋㅋ,525,6,0
2018.03.30 09:12,오늘 주주 총회???,478,0,0
2018.03.29 14:02,나만매수,826,2,4
2018.03.29 11:45,병철아 뭐하냐,452,0,1
2018.03.29 08:22,오늘부터,843,1,3
2018.03.29 06:16,서발장대음봉의진실(월봉),599,2,3
2018.03.28 15:05,4500,1110,2,6
2018.03.28 13:54,자기합리화,718,0,2
2018.03.28 12:08,악재없는데 계속 흐르네,724,2,0
2018.03.28 11:42,올릴꺼,510,2,1
2018.03.28 08:20,지지선,734,4,1
2018.03.27 15:49,개티비는 역시 개티비군요,705,4,2
2018.03.27 15:04,바닥에서다시잡자,709,2,1
2018.03.27 14:58,주담 전화번호가?,682,4,1
2018.03.27 14:51,메린치 지랄병,597,1,1
